Symbol,Date,Open,High,Low,Close,Volume
NVDA,2023-11-09,465.74,482.2435,465.74,469.5,28746
NVDA,2023-11-10,469.5,484.7,469.5,483.35,21579
NVDA,2023-11-12,483.35,483.35,483.35,483.35,7204
NVDA,2023-11-13,483.35,491.02,481.08,486.2,28743
NVDA,2023-11-14,486.2,498.2869,486.2,496.56,28743
NVDA,2023-11-15,496.56,499.15,482.02,488.88,28745
NVDA,2023-11-16,488.88,495.17,483.37,494.8,28740
NVDA,2023-11-17,494.8,497.08,490.14,492.98,21578
NVDA,2023-11-19,492.98,492.98,492.98,492.98,7204
NVDA,2023-11-20,492.98,505.47,491.9,504.09,28742
NVDA,2023-11-21,504.09,505.11,492.2204,499.44,28745
NVDA,2023-11-22,499.44,502.97,477.7964,487.16,28750
NVDA,2023-11-23,487.16,487.16,487.16,487.16,28746
NVDA,2023-11-24,487.16,489.02,477.4904,477.76,21516
NVDA,2023-11-26,477.76,477.76,477.76,477.76,7201
NVDA,2023-11-27,477.76,485.281,476.69,482.42,28743
NVDA,2023-11-28,482.42,483.15,474.85,478.21,28730
NVDA,2023-11-29,478.21,487.6191,478.21,481.4,28731
NVDA,2023-11-30,481.4,481.4,464.24,467.7,28741
NVDA,2023-12-01,467.7,471.9499,462.11,467.65,21579
NVDA,2023-12-10,475.06,475.06,475.06,475.06,7201
NVDA,2023-12-11,475.06,475.06,458.357,466.27,28743
NVDA,2023-12-12,466.27,476.6,461.0,476.57,28745
NVDA,2023-12-13,476.57,485.9,476.57,480.88,28748
NVDA,2023-12-14,480.88,486.389,474.29,483.5,28746
NVDA,2023-12-15,483.5,494.0099,481.45,488.9,21578
NVDA,2023-12-17,488.9,488.9,488.9,488.9,7202
NVDA,2023-12-18,488.9,504.3104,488.9,500.77,28743
NVDA,2023-12-19,500.77,500.77,489.06,496.04,28746
NVDA,2023-12-20,496.04,499.95,481.11,481.11,28745
NVDA,2023-12-21,481.11,490.88,481.11,489.9,25580
NVDA,2023-12-22,489.9,493.6995,484.7,488.3,21579
NVDA,2023-12-24,488.3,488.3,488.3,488.3,7200
NVDA,2023-12-25,488.3,488.3,488.3,488.3,28732
NVDA,2023-12-26,488.3,495.9229,488.3,492.79,28747
NVDA,2023-12-27,492.79,496.705,490.88,494.17,28750
NVDA,2023-12-28,494.17,498.83,494.17,495.22,28747
NVDA,2023-12-29,495.22,499.91,487.6037,495.22,21578
NVDA,2023-12-31,495.22,495.22,495.22,495.22,7194
NVDA,2024-01-01,495.22,495.22,495.22,495.22,28739
NVDA,2024-01-02,495.22,495.22,476.0,481.68,28741
NVDA,2024-01-03,481.68,481.83,473.39,475.69,28750
NVDA,2024-01-04,475.69,484.97,475.24,479.98,28747
NVDA,2024-01-05,479.98,495.425,479.98,490.97,21581
NVDA,2024-01-07,490.97,490.97,490.97,490.97,7204
NVDA,2024-01-08,490.97,522.71,490.97,522.53,28745
NVDA,2024-01-09,522.53,543.225,517.1399,531.4,28746
NVDA,2024-01-10,531.4,546.0,531.4,543.5,28740
NVDA,2024-01-11,543.5,553.385,535.678,548.22,28742
NVDA,2024-01-12,548.22,549.64,543.46,547.1,21578
NVDA,2024-01-15,547.1,547.1,547.1,547.1,23931
NVDA,2024-01-16,547.1,568.231,547.1,563.82,28740
NVDA,2024-01-17,563.82,564.46,547.475,560.53,28741
NVDA,2024-01-18,560.53,575.95,560.53,571.07,28740
NVDA,2024-01-19,571.07,591.83,571.07,591.6732,18442
NVDA,2024-01-21,594.91,594.91,594.91,594.91,5484
NVDA,2024-01-22,594.91,603.11,590.76,596.54,28739
NVDA,2024-01-23,596.54,599.04,585.94,598.73,28739
NVDA,2024-01-24,598.73,628.42,598.73,613.62,28732
NVDA,2024-01-25,613.62,627.085,608.62,616.17,28740
NVDA,2024-01-26,616.17,617.75,605.8446,610.31,21574
NVDA,2024-01-28,610.31,610.31,610.31,610.31,7203
NVDA,2024-01-29,610.31,624.78,609.21,624.65,28738
NVDA,2024-01-30,624.65,634.82,622.6324,627.74,28739
NVDA,2024-01-31,627.74,627.74,607.0301,615.27,28738
NVDA,2024-02-01,615.27,631.865,615.27,630.27,28738
NVDA,2024-02-02,630.27,665.9111,630.27,661.6,21574
NVDA,2024-02-04,661.6,661.6,661.6,661.6,7202
NVDA,2024-02-05,661.6,694.92,661.6,693.32,28740
NVDA,2024-02-06,693.32,697.4399,663.1,682.23,28739
NVDA,2024-02-07,682.23,702.16,676.1225,700.99,28739
NVDA,2024-02-08,700.99,707.6713,695.0,696.41,28740
NVDA,2024-02-09,696.41,721.81,696.41,721.33,21574
NVDA,2024-02-11,721.33,721.33,721.33,721.33,7203
NVDA,2024-02-12,721.33,746.0986,712.93,722.48,28739
NVDA,2024-02-13,722.48,734.41,696.6501,721.28,28740
NVDA,2024-02-14,721.28,742.15,719.79,739.0,28749
NVDA,2024-02-15,739.0,739.2485,724.1305,726.58,28740
NVDA,2024-02-16,726.58,743.98,725.0939,726.13,21574
NVDA,2024-02-18,726.13,726.13,726.13,726.13,7202
NVDA,2024-02-19,726.13,726.13,726.13,726.13,28736
NVDA,2024-02-20,726.13,726.13,677.377,694.52,28740
NVDA,2024-02-21,694.52,694.52,662.81,674.72,28740
NVDA,2024-02-22,674.72,785.7322,674.72,785.38,28739
NVDA,2024-02-23,785.38,823.3959,775.76,788.17,21571
NVDA,2024-02-25,788.17,788.17,788.17,788.17,7203
NVDA,2024-02-26,788.17,802.63,788.0201,790.92,28734
NVDA,2024-02-27,790.92,794.688,772.0,787.01,28741
NVDA,2024-02-28,787.01,789.25,771.54,776.63,28740
NVDA,2024-02-29,776.63,799.83,776.63,791.12,28732
NVDA,2024-03-01,791.12,822.93,791.12,822.79,21571
NVDA,2024-03-03,822.79,822.79,822.79,822.79,7202
NVDA,2024-03-04,822.79,876.82,822.79,852.37,28740
NVDA,2024-03-05,852.37,860.585,834.54,859.64,28740
NVDA,2024-03-06,859.64,897.23,859.64,887.0,28739
NVDA,2024-03-07,887.0,927.42,887.0,926.69,28740
NVDA,2024-03-08,926.69,973.9,865.1,875.28,21567
NVDA,2024-03-10,875.28,875.28,875.28,875.28,5730
NVDA,2024-03-11,875.28,887.8354,844.5913,857.74,28737
NVDA,2024-03-12,857.74,919.25,857.74,919.13,28737
NVDA,2024-03-13,919.13,919.13,884.9999,908.88,28734
NVDA,2024-03-14,908.88,908.88,866.41,879.44,28734
NVDA,2024-03-15,879.44,895.38,862.71,878.365,21569
NVDA,2024-03-17,878.365,878.365,878.365,878.365,7202
NVDA,2024-03-18,878.365,923.97,871.0285,884.55,28740
NVDA,2024-03-19,884.55,905.1696,850.12,893.98,28740
NVDA,2024-03-20,893.98,903.905,882.3509,903.72,28740
NVDA,2024-03-21,903.72,926.18,903.72,914.35,28740
NVDA,2024-03-22,914.35,947.7025,908.36,942.89,21575
NVDA,2024-03-24,942.89,942.89,942.89,942.89,7201
NVDA,2024-03-25,942.89,967.37,935.2208,950.02,28732
NVDA,2024-03-26,950.02,963.45,925.46,925.61,28735
NVDA,2024-03-27,925.61,931.34,891.36,902.5,28697
NVDA,2024-03-28,902.5,912.88,892.41,903.56,28737
NVDA,2024-03-29,903.56,903.56,903.56,903.56,21567
NVDA,2024-03-31,903.56,903.56,903.56,903.56,7205
NVDA,2024-04-01,903.56,922.0,892.45,903.63,28742
NVDA,2024-04-02,903.63,903.63,876.28,894.52,28740
NVDA,2024-04-03,894.52,903.55,884.25,889.64,28741
NVDA,2024-04-04,889.64,906.1749,859.0,859.05,28740
NVDA,2024-04-05,859.05,884.75,859.05,880.08,21571
NVDA,2024-04-07,880.08,880.08,880.08,880.08,7200
NVDA,2024-04-08,880.08,887.305,867.36,871.33,28732
NVDA,2024-04-09,871.33,875.915,830.22,853.54,28735
NVDA,2024-04-10,853.54,873.87,837.325,870.39,28733
NVDA,2024-04-11,870.39,907.3899,869.6789,906.16,28731
NVDA,2024-04-12,906.16,906.16,875.31,881.86,21567
NVDA,2024-04-14,881.86,881.86,881.86,881.86,7202
NVDA,2024-04-15,881.86,906.13,859.73,860.01,28740
NVDA,2024-04-16,860.01,880.98,860.01,874.15,28740
NVDA,2024-04-17,874.15,887.54,839.67,840.35,28740
NVDA,2024-04-18,840.35,861.785,824.54,846.71,28740
NVDA,2024-04-19,846.71,846.71,756.46,762.0,21568
NVDA,2024-04-21,762.0,762.0,762.0,762.0,7201
NVDA,2024-04-22,762.0,800.24,762.0,795.18,28734
NVDA,2024-04-23,795.18,827.505,795.18,824.23,28736
NVDA,2024-04-24,824.23,840.325,792.05,796.77,28735
NVDA,2024-04-25,796.77,833.0,782.615,826.32,28735
NVDA,2024-04-26,826.32,883.1613,826.32,877.35,21572
NVDA,2024-04-28,877.35,877.35,877.35,877.35,7202
NVDA,2024-04-29,877.35,879.75,852.93,877.57,28740
NVDA,2024-04-30,877.57,887.88,863.0511,864.02,28741
NVDA,2024-05-01,864.02,864.02,813.0,830.41,28744
NVDA,2024-05-02,830.41,862.08,830.41,858.17,28739
NVDA,2024-05-03,858.17,892.59,858.17,887.89,21571
NVDA,2024-05-05,887.89,887.89,887.89,887.89,7203
NVDA,2024-05-06,887.89,922.015,887.89,921.4,28739
NVDA,2024-05-07,921.4,921.4,890.1437,905.54,28740
NVDA,2024-05-08,905.54,911.64,894.2615,904.12,28740
NVDA,2024-05-09,904.12,910.08,882.5257,887.47,28739
NVDA,2024-05-10,887.47,913.83,887.47,898.78,21575
NVDA,2024-05-12,898.78,898.78,898.78,898.78,7200
NVDA,2024-05-13,898.78,909.9599,892.69,903.99,28641
NVDA,2024-05-14,903.99,916.39,890.07,913.56,28731
NVDA,2024-05-15,913.56,948.61,913.56,946.3,28737
NVDA,2024-05-16,946.3,958.034,941.34,943.59,28734
NVDA,2024-05-17,943.59,947.2094,918.1644,924.79,21568
NVDA,2024-05-19,924.79,924.79,924.79,924.79,7203
NVDA,2024-05-20,924.79,951.93,924.79,947.8,28740
NVDA,2024-05-21,947.8,953.99,932.09,953.86,28740
NVDA,2024-05-22,953.86,959.89,932.5,949.5,28740
NVDA,2024-05-23,949.5,1062.82,949.5,1037.99,28740
NVDA,2024-05-24,1037.99,1064.69,1030.24,1064.69,21575
NVDA,2024-05-26,1064.69,1064.69,1064.69,1064.69,7203
NVDA,2024-05-27,1064.69,1064.69,1064.69,1064.69,28695
NVDA,2024-05-28,1064.69,1149.39,1064.69,1139.01,28737
NVDA,2024-05-29,1139.01,1154.9,1110.13,1148.25,28258
NVDA,2024-05-30,1148.25,1157.73,1097.23,1105.0,28736
NVDA,2024-05-31,1105.0,1127.17,1070.165,1096.33,21572
NVDA,2024-06-02,1096.33,1096.33,1096.33,1096.33,7201
NVDA,2024-06-03,1096.33,1150.0,1096.33,1150.0,28731
NVDA,2024-06-04,1150.0,1165.79,1140.6,1164.37,28729
NVDA,2024-06-05,1164.37,1224.4,1164.37,1224.4,28731
NVDA,2024-06-06,1224.4,1255.81,1184.03,1209.98,28728
NVDA,2024-06-07,1209.98,1216.77,1180.318,1208.88,21565
NVDA,2024-06-09,120.88,120.88,120.88,120.88,7200
NVDA,2024-06-10,120.88,1208.88,117.05,121.79,28730
NVDA,2024-06-11,121.79,122.814,118.77,120.91,28729
NVDA,2024-06-12,120.91,126.8406,120.91,125.2,28730
NVDA,2024-06-13,125.2,129.79,125.2,129.61,28728
NVDA,2024-06-14,129.61,132.8299,128.34,131.88,21567
NVDA,2024-06-16,131.88,131.88,131.88,131.88,7202
NVDA,2024-06-17,131.88,133.71,129.6246,130.98,28734
NVDA,2024-06-18,130.98,136.29,130.79,135.58,28728
NVDA,2024-06-19,135.58,135.58,135.58,135.58,28729
NVDA,2024-06-20,135.58,140.72,129.59,130.78,28684
NVDA,2024-06-21,130.78,130.78,124.3083,126.57,21567
NVDA,2024-06-23,126.57,126.57,126.57,126.57,7202
NVDA,2024-06-24,126.57,126.57,118.1,118.11,28735
NVDA,2024-06-25,118.11,126.48,118.11,126.09,28735
NVDA,2024-06-26,126.09,128.09,122.6,126.4,28735
NVDA,2024-06-27,126.4,126.4,122.9601,123.99,28734
NVDA,2024-06-28,123.99,127.68,122.85,123.54,21566
NVDA,2024-06-30,123.54,123.54,123.54,123.54,7200
NVDA,2024-07-01,123.54,124.8352,118.895,124.3,28728
NVDA,2024-07-02,124.3,124.3,121.105,122.67,28728
NVDA,2024-07-03,122.67,128.28,121.38,128.28,28727
NVDA,2024-07-04,128.28,128.28,128.28,128.28,28722
NVDA,2024-07-05,128.28,128.82,125.72,125.83,21572
NVDA,2024-07-07,125.83,125.83,125.83,125.83,7202
NVDA,2024-07-08,125.83,130.76,125.83,128.2,28736
NVDA,2024-07-09,128.2,133.81,128.2,131.38,28735
NVDA,2024-07-10,131.38,135.09,131.38,134.91,28736
NVDA,2024-07-11,134.91,136.04,127.065,127.4,28736
NVDA,2024-07-12,127.4,131.9095,127.3155,129.24,21570
NVDA,2024-07-14,129.24,129.24,129.24,129.24,7199
NVDA,2024-07-15,129.24,131.355,127.2089,128.44,28731
NVDA,2024-07-16,128.44,129.0099,124.6,126.36,28731
NVDA,2024-07-17,126.36,126.36,116.76,117.99,28733
NVDA,2024-07-18,117.99,122.244,116.57,121.09,28733
NVDA,2024-07-19,121.09,121.6,117.395,117.93,21566
NVDA,2024-07-21,117.93,117.93,117.93,117.93,7200
NVDA,2024-07-22,117.93,124.0691,117.93,123.54,28734
NVDA,2024-07-23,123.54,124.61,122.105,122.59,28736
NVDA,2024-07-24,122.59,122.59,113.58,114.25,28735
NVDA,2024-07-25,114.25,116.6,106.33,112.28,28735
NVDA,2024-07-26,112.28,115.98,111.6099,113.06,21570
NVDA,2024-07-28,113.06,113.06,113.06,113.06,7200
NVDA,2024-07-29,113.06,116.265,111.3401,111.59,28730
NVDA,2024-07-30,111.59,111.96,102.6,103.73,28730
NVDA,2024-07-31,103.73,118.28,103.73,117.02,28728
NVDA,2024-08-01,117.02,120.1498,106.8298,109.21,28728
NVDA,2024-08-02,109.21,109.21,101.47,107.27,21569
NVDA,2024-08-04,107.27,107.27,107.27,107.27,7202
NVDA,2024-08-05,107.27,107.27,91.04,100.45,28734
NVDA,2024-08-06,100.45,107.65,100.45,104.25,28734
NVDA,2024-08-07,104.25,108.64,98.7225,98.91,28733
NVDA,2024-08-08,98.91,105.49,97.59,104.97,28734
NVDA,2024-08-09,104.97,106.58,103.47,104.75,21571
NVDA,2024-08-11,104.75,104.75,104.75,104.75,7201
NVDA,2024-08-12,104.75,111.0,104.75,109.02,28736
NVDA,2024-08-13,109.02,116.19,109.02,116.14,28735
NVDA,2024-08-14,116.14,118.6,114.094,118.08,28736
NVDA,2024-08-15,118.08,123.2257,117.5107,122.86,28735
NVDA,2024-08-16,122.86,124.99,121.27,124.58,21573
NVDA,2024-08-18,124.58,124.58,124.58,124.58,7202
NVDA,2024-08-19,124.58,130.0,123.47,130.0,28736
NVDA,2024-08-20,130.0,130.0,125.95,127.25,28736
NVDA,2024-08-21,127.25,129.34,126.74,128.5,28734
NVDA,2024-08-22,128.5,130.7201,123.19,123.74,28725
NVDA,2024-08-23,123.74,129.59,123.74,129.37,21565
NVDA,2024-08-25,129.37,129.37,129.37,129.37,7202
NVDA,2024-08-26,129.37,131.24,124.38,126.46,28726
NVDA,2024-08-27,126.46,129.1856,123.9,128.3,28727
NVDA,2024-08-28,128.3,128.3,122.68,125.61,28729
NVDA,2024-08-29,125.61,125.61,116.78,117.59,28728
NVDA,2024-08-30,117.59,121.7234,117.2201,119.37,21565
NVDA,2024-09-01,119.37,119.37,119.37,119.37,7203
NVDA,2024-09-02,119.37,119.37,119.37,119.37,28729
NVDA,2024-09-03,119.37,119.37,107.3,108.0,28739
NVDA,2024-09-04,108.0,109.99,104.16,106.21,28736
NVDA,2024-09-05,106.21,109.63,104.8,107.21,28734
NVDA,2024-09-06,107.21,108.1012,100.985,102.83,21571
NVDA,2024-09-08,102.83,102.83,102.83,102.83,7201
NVDA,2024-09-09,102.83,106.54,102.83,106.47,28737
NVDA,2024-09-10,106.47,109.37,104.955,108.1,28758
NVDA,2024-09-11,108.1,117.14,107.47,116.91,28754
NVDA,2024-09-12,116.91,120.7801,115.425,119.14,28737
NVDA,2024-09-13,119.14,119.8888,117.68,119.1,21574
NVDA,2024-09-15,119.1,119.1,119.1,119.1,7201
NVDA,2024-09-16,119.1,119.1,114.3806,116.78,28733
NVDA,2024-09-17,116.78,118.77,114.855,115.59,28725
NVDA,2024-09-18,115.59,117.69,113.25,113.37,28728
NVDA,2024-09-19,113.37,119.66,113.37,117.87,28726
NVDA,2024-09-20,117.87,118.6,115.43,116.0,21566
NVDA,2024-09-22,116.0,116.0,116.0,116.0,7200
NVDA,2024-09-23,116.0,116.98,114.87,116.26,28730
NVDA,2024-09-24,116.26,121.795,115.39,120.87,28728
NVDA,2024-09-25,120.87,124.9299,120.87,123.51,28723
NVDA,2024-09-26,123.51,127.6401,121.8199,124.04,28722
NVDA,2024-09-27,124.04,124.04,119.3401,121.4,21564
NVDA,2024-09-29,121.4,121.4,121.4,121.4,7202
NVDA,2024-09-30,121.4,121.49,118.185,121.44,28735
NVDA,2024-10-01,121.44,122.3973,115.805,117.0,28741
NVDA,2024-10-02,117.0,119.37,115.1612,118.85,28739
NVDA,2024-10-03,118.85,124.3393,118.85,122.85,28740
NVDA,2024-10-04,122.85,125.0,121.9,124.92,21576
NVDA,2024-10-06,124.92,124.92,124.92,124.92,7202
NVDA,2024-10-07,124.92,130.63,124.92,127.72,28740
NVDA,2024-10-08,127.72,133.475,127.72,132.89,28740
NVDA,2024-10-09,132.89,134.455,131.41,132.65,28739
NVDA,2024-10-10,132.65,134.99,131.3605,134.81,28736
NVDA,2024-10-11,134.81,135.78,133.67,134.8,21569
NVDA,2024-10-13,134.8,134.8,134.8,134.8,7202
NVDA,2024-10-14,134.8,139.6,134.8,138.07,28740
NVDA,2024-10-15,138.07,138.55,128.83,131.6,28741
NVDA,2024-10-16,131.6,136.62,131.6,135.72,28739
NVDA,2024-10-17,135.72,140.87,135.72,136.93,28734
NVDA,2024-10-18,136.93,138.805,136.93,138.0,21572
NVDA,2024-10-20,138.0,138.0,138.0,138.0,7202
NVDA,2024-10-21,138.0,143.71,138.0,143.71,28739
NVDA,2024-10-22,143.71,144.4093,141.8226,143.59,28735
NVDA,2024-10-23,143.59,143.59,137.475,139.56,28730
NVDA,2024-10-24,139.56,141.33,138.5,140.41,28730
NVDA,2024-10-25,140.41,144.12,140.41,141.54,21566
NVDA,2024-10-27,141.54,141.54,141.54,141.54,7203
NVDA,2024-10-28,141.54,143.1399,140.06,140.52,28739
NVDA,2024-10-29,140.52,142.2499,138.92,141.25,28739
NVDA,2024-10-30,141.25,141.25,136.8399,139.335,28735
NVDA,2024-10-31,139.335,139.335,132.125,132.76,28738
NVDA,2024-11-01,132.76,137.3,132.76,135.4,21574
NVDA,2024-11-03,135.4,135.4,135.4,135.4,7202
NVDA,2024-11-04,135.4,138.96,135.4,136.05,28740
NVDA,2024-11-05,136.05,140.3699,136.05,139.91,28739
NVDA,2024-11-06,139.91,146.485,139.91,145.61,28739
NVDA,2024-11-07,145.61,148.91,145.61,148.88,28737
NVDA,2024-11-08,148.88,149.75,146.31,147.63,21573
NVDA,2024-11-10,147.63,147.63,147.63,147.63,7202
NVDA,2024-11-11,147.63,148.6,143.665,145.26,28738
NVDA,2024-11-12,145.26,149.6,145.26,148.29,28739
NVDA,2024-11-13,148.29,149.2699,145.97,146.27,28738
NVDA,2024-11-14,146.27,148.99,145.596,146.76,28739
NVDA,2024-11-15,146.76,146.76,140.1,141.98,21574
NVDA,2024-11-17,141.98,141.98,141.98,141.98,7203
NVDA,2024-11-18,141.98,141.98,137.17,140.15,28741
NVDA,2024-11-19,140.15,147.12,140.15,147.01,28742
NVDA,2024-11-20,147.01,147.3,142.78,145.89,28738
NVDA,2024-11-21,145.89,152.875,140.8626,146.67,28742
NVDA,2024-11-22,146.67,147.1034,141.1201,141.95,21577
NVDA,2024-11-24,141.95,141.95,141.95,141.95,7203
NVDA,2024-11-25,141.95,141.95,135.85,136.02,28742
NVDA,2024-11-26,136.02,139.2655,135.67,136.92,28741
NVDA,2024-11-27,136.92,136.92,131.93,135.34,28742
NVDA,2024-11-28,135.34,135.34,135.34,135.34,28737
NVDA,2024-11-29,135.34,139.33,135.34,138.25,21577
NVDA,2024-12-01,138.25,138.25,138.25,138.25,7203
NVDA,2024-12-02,138.25,140.39,137.845,138.63,28740
NVDA,2024-12-03,138.63,140.42,138.1,140.26,28741
NVDA,2024-12-04,140.26,145.7787,140.26,145.14,28740
NVDA,2024-12-05,145.14,146.535,143.97,145.06,28742
NVDA,2024-12-06,145.06,145.6399,141.325,142.44,21577
NVDA,2024-12-08,142.44,142.44,142.44,142.44,7202
NVDA,2024-12-09,142.44,142.44,137.175,138.81,28740
NVDA,2024-12-10,138.81,141.8,133.8499,135.07,28738
NVDA,2024-12-11,135.07,140.1265,135.07,139.31,28737
NVDA,2024-12-12,139.31,139.31,135.8265,137.34,28736
NVDA,2024-12-13,137.34,139.5201,132.61,134.25,21572
NVDA,2024-12-15,134.25,134.25,134.25,134.25,7203
NVDA,2024-12-16,134.25,134.35,130.445,132.0,28744
NVDA,2024-12-17,132.0,132.0,126.895,130.39,28745
NVDA,2024-12-18,130.39,136.695,128.325,128.91,28745
NVDA,2024-12-19,128.91,134.0072,128.91,130.68,28744
NVDA,2024-12-20,130.68,135.2677,128.2399,134.7,21579
NVDA,2024-12-22,134.7,134.7,134.7,134.7,7203
NVDA,2024-12-23,134.7,139.68,134.7,139.67,28744
NVDA,2024-12-24,139.67,141.89,138.725,140.22,28744
NVDA,2024-12-25,140.22,140.22,140.22,140.22,28736
NVDA,2024-12-26,140.22,140.8198,137.74,139.93,28744
NVDA,2024-12-27,139.93,139.93,134.75,137.01,21576
NVDA,2024-12-29,137.01,137.01,137.01,137.01,7202
NVDA,2024-12-30,137.01,140.2157,134.11,137.49,28734
NVDA,2024-12-31,137.49,138.05,133.8401,134.29,28734
NVDA,2025-01-01,134.29,134.29,134.29,134.29,28690
NVDA,2025-01-02,134.29,138.8659,134.29,138.31,28734
NVDA,2025-01-03,138.31,144.8904,138.31,144.47,21571
NVDA,2025-01-05,144.47,144.47,144.47,144.47,7202
NVDA,2025-01-06,144.47,152.145,144.47,149.43,28734
NVDA,2025-01-07,149.43,153.09,140.01,140.14,28736
NVDA,2025-01-08,140.14,143.9325,137.8926,140.11,28735
NVDA,2025-01-09,140.11,140.11,140.11,140.11,28728
NVDA,2025-01-10,140.11,140.11,134.23,135.91,21572
NVDA,2025-01-12,135.91,135.91,135.91,135.91,7201
NVDA,2025-01-13,135.91,135.91,129.6501,133.23,28736
NVDA,2025-01-14,133.23,136.319,130.07,131.76,28735
NVDA,2025-01-15,131.76,136.405,131.3328,136.24,28738
NVDA,2025-01-16,136.24,138.7,133.5522,133.57,28736
NVDA,2025-01-17,133.57,138.5,133.57,137.71,21571
NVDA,2025-01-19,137.71,137.71,137.71,137.71,7201
NVDA,2025-01-20,137.71,137.71,137.71,137.71,28729
NVDA,2025-01-21,137.71,141.805,137.12,140.83,28735
NVDA,2025-01-22,140.83,147.7847,140.83,147.07,28742
NVDA,2025-01-23,147.07,147.22,143.78,147.22,28734
NVDA,2025-01-24,147.22,148.932,141.8991,142.62,21572
NVDA,2025-01-26,142.62,142.62,142.62,142.62,7204
NVDA,2025-01-27,142.62,142.62,116.7075,118.42,28747
NVDA,2025-01-28,118.42,128.99,116.38,128.99,28748
NVDA,2025-01-29,128.99,128.99,120.13,123.7,28748
NVDA,2025-01-30,123.7,124.91,118.13,124.65,28750
NVDA,2025-01-31,124.65,127.8491,119.2248,120.07,21582
NVDA,2025-02-02,120.07,120.07,120.07,120.07,7047
NVDA,2025-02-03,120.07,120.07,113.045,116.66,28749
NVDA,2025-02-04,116.66,121.19,116.66,118.65,28750
NVDA,2025-02-05,118.65,125.0,118.65,124.83,28748
NVDA,2025-02-06,124.83,128.74,124.83,128.68,28748
NVDA,2025-02-07,128.68,130.3655,127.65,129.84,21579
NVDA,2025-02-09,129.84,129.84,129.84,129.84,7203
NVDA,2025-02-10,129.84,134.99,129.84,133.57,28743
NVDA,2025-02-11,133.57,134.46,131.06,132.8,28736
NVDA,2025-02-12,132.8,132.8,129.13,131.14,28733
NVDA,2025-02-13,131.14,136.4901,131.14,135.29,28733
NVDA,2025-02-14,135.29,139.185,135.29,138.85,21571
NVDA,2025-02-16,138.85,138.85,138.85,138.85,7204
NVDA,2025-02-17,138.85,138.85,138.85,138.85,28734
NVDA,2025-02-18,138.85,143.415,137.96,139.4,28746
NVDA,2025-02-19,139.4,141.335,137.265,139.23,28745
NVDA,2025-02-20,139.23,140.5178,136.815,140.11,28744
NVDA,2025-02-21,140.11,141.44,134.0528,134.43,21577
NVDA,2025-02-23,134.43,134.43,134.43,134.43,7204
NVDA,2025-02-24,134.43,138.545,130.2,130.28,28747
NVDA,2025-02-25,130.28,130.28,124.54,126.63,28747
NVDA,2025-02-26,126.63,133.7,126.63,131.28,28745
NVDA,2025-02-27,131.28,134.65,120.14,120.15,28746
NVDA,2025-02-28,120.15,125.0,116.485,124.92,21580
NVDA,2025-03-02,124.92,124.92,124.92,124.92,7206
NVDA,2025-03-03,124.92,124.92,112.3765,114.06,28749
NVDA,2025-03-04,114.06,119.3,110.195,115.99,28748
NVDA,2025-03-05,115.99,118.265,114.53,117.3,28748
NVDA,2025-03-06,117.3,117.3,110.2356,110.57,28744
NVDA,2025-03-07,110.57,113.474,107.6301,112.69,21579
NVDA,2025-03-09,112.69,112.69,112.69,112.69,7205
NVDA,2025-03-10,112.69,112.69,105.485,106.98,28749
NVDA,2025-03-11,106.98,112.21,104.81,108.76,28750
NVDA,2025-03-12,108.76,116.74,108.76,115.74,28745
NVDA,2025-03-13,115.74,117.7,113.82,115.58,28764
NVDA,2025-03-14,115.58,121.88,115.58,121.67,21592
NVDA,2025-03-16,121.67,121.67,121.67,121.67,7205
NVDA,2025-03-17,121.67,122.835,118.0349,119.53,28750
NVDA,2025-03-18,119.53,119.53,114.62,115.43,28748
NVDA,2025-03-19,115.43,120.435,115.43,117.52,28749
NVDA,2025-03-20,117.52,120.1899,116.54,118.53,28747
NVDA,2025-03-21,118.53,118.53,115.4699,117.7,21580
NVDA,2025-03-23,117.7,117.7,117.7,117.7,7205
NVDA,2025-03-24,117.7,122.2152,117.7,121.41,28745
NVDA,2025-03-25,121.41,121.41,119.4589,120.69,28740
NVDA,2025-03-26,120.69,120.69,112.755,113.76,28742
NVDA,2025-03-27,113.76,114.41,110.71,111.43,28736
NVDA,2025-03-28,111.43,112.82,109.105,109.67,21572
NVDA,2025-03-30,109.67,109.67,109.67,109.67,7133
NVDA,2025-03-31,109.67,109.67,103.68,108.38,28764
NVDA,2025-04-01,108.38,110.19,106.49,110.15,28762
NVDA,2025-04-02,110.15,111.9799,106.82,110.42,28762
NVDA,2025-04-03,110.42,110.42,101.635,101.8,28762
NVDA,2025-04-04,101.8,101.8,92.1302,94.31,21591
NVDA,2025-04-06,94.31,94.31,94.31,94.31,7204
NVDA,2025-04-07,94.31,101.646,86.6541,97.64,28745
NVDA,2025-04-08,97.64,105.75,94.48,96.3,28758
NVDA,2025-04-09,96.3,115.065,96.3,114.33,28760
NVDA,2025-04-10,114.33,114.33,103.02,107.57,28763
NVDA,2025-04-11,107.57,111.48,107.57,110.93,21579
NVDA,2025-04-13,110.93,110.93,110.93,110.93,2
NVDA,2025-04-16,112.2,112.2,100.48,104.49,24665
NVDA,2025-04-17,104.49,104.49,100.07,101.49,28749
NVDA,2025-04-18,101.49,101.49,101.49,101.49,21584
NVDA,2025-04-20,101.49,101.49,101.49,101.49,7205
